site,x,y,z
V1003,625689.9091909033,3302680.371034871,166.44839477539062
V1004,674319.9091909033,3302650.371034871,532.830078125
V1005,606819.9091909033,3302620.371034871,682.5137939453125
V1006,568179.9091909033,3302530.371034871,183.004638671875
V1007,640689.9091909033,3302530.371034871,203.77061462402344
V1008,663459.9091909033,3302530.371034871,658.7281494140625
V1009,559149.9091909033,3302410.371034871,373.9539794921875
V1010,566769.9091909033,3302290.371034871,202.25946044921875
V1011,659259.9091909033,3302290.371034871,394.0739440917969
V1012,609129.9091909033,3302260.371034871,598.8937377929688
V1013,631359.9091909033,3302260.371034871,135.07102966308594
V1014,646329.9091909033,3302260.371034871,204.4634246826172
V1015,610719.9091909033,3302230.371034871,496.62432861328125
V1016,545919.9091909033,3302200.371034871,372.0283508300781
V1017,601749.9091909033,3302200.371034871,443.60003662109375
V1018,643269.9091909033,3302140.371034871,288.8179626464844
V1019,543489.9091909033,3302110.371034871,371.5090026855469
V1020,573999.9091909033,3302110.371034871,224.63868713378906
V1021,623319.9091909033,3302110.371034871,160.0606231689453
V1022,571629.9091909033,3302080.371034871,174.2615203857422
V1023,636669.9091909033,3302080.371034871,317.8795471191406
V1024,656619.9091909033,3302050.371034871,484.22454833984375
V1025,638379.9091909033,3302020.371034871,431.2076721191406
V1026,648639.9091909033,3301930.371034871,495.9625549316406
V1027,548889.9091909033,3300580.371034871,192.78590393066406
V1028,601119.9091909033,3300580.371034871,306.04833984375
V1029,608799.9091909033,3300580.371034871,415.53106689453125
V1030,591399.9091909033,3300550.371034871,368.3138427734375
V1031,545949.9091909033,3300520.371034871,233.25091552734375
V1032,606549.9091909033,3300520.371034871,411.12445068359375
V1033,610929.9091909033,3300520.371034871,268.5884094238281
V1034,638469.9091909033,3300520.371034871,174.50753784179688
V1035,576579.9091909033,3300490.371034871,331.0486145019531
V1036,613929.9091909033,3300490.371034871,393.6371154785156
V1037,675939.9091909033,3300460.371034871,351.51727294921875
V1038,558399.9091909033,3300430.371034871,363.0700988769531
V1039,648279.9091909033,3300400.371034871,369.7662353515625
V1040,666519.9091909033,3300280.371034871,557.1371459960938
V1041,669099.9091909033,3300220.371034871,544.9217529296875
V1042,670689.9091909033,3300220.371034871,601.4817504882812
V1043,643209.9091909033,3300190.371034871,412.96240234375
V1044,583209.9091909033,3300160.371034871,381.7478332519531
V1045,580659.9091909033,3300100.371034871,336.024658203125
V1046,626469.9091909033,3300070.371034871,139.83546447753906
V1047,544179.9091909033,3300040.371034871,335.67779541015625
V1048,565659.9091909033,3300010.371034871,257.98773193359375
V1049,615729.9091909033,3300010.371034871,227.94668579101562
V1050,641829.9091909033,3300010.371034871,367.18310546875
V1051,636399.9091909033,3299980.371034871,250.9888916015625
V1052,551649.9091909033,3299950.371034871,336.1680603027344
V1053,596529.9091909033,3299920.371034871,315.4012145996094
V1054,571569.9091909033,3299890.371034871,466.5984802246094
V1055,620799.9091909033,3299890.371034871,177.88523864746094
V1056,586689.9091909033,3299860.371034871,478.67950439453125
V1057,588249.9091909033,3299860.371034871,529.2701416015625
V1058,618399.9091909033,3299860.371034871,190.2337646484375
V1059,646359.9091909033,3299860.371034871,331.39642333984375
V1060,573159.9091909033,3299830.371034871,318.5481262207031
V1061,579279.9091909033,3299800.371034871,370.2082214355469
V1062,658209.9091909033,3299770.371034871,407.6503601074219
V1063,664269.9091909033,3299770.371034871,574.4761352539062
V1064,594129.9091909033,3299710.371034871,410.5980529785156
V1065,628239.9091909033,3299710.371034871,154.14915466308594
V1066,631419.9091909033,3299710.371034871,199.56602478027344
V1067,560829.9091909033,3299680.371034871,336.3697204589844
V1068,603789.9091909033,3299680.371034871,344.94659423828125
V1069,623709.9091909033,3299680.371034871,174.10848999023438
V1070,633639.9091909033,3299680.371034871,247.17127990722656
V1071,673299.9091909033,3299680.371034871,388.2531433105469
V1072,651489.9091909033,3299590.371034871,293.1668395996094
V1073,661629.9091909033,3299590.371034871,418.42694091796875
V1074,554109.9091909033,3299560.371034871,346.08087158203125
V1075,555879.9091909033,3299530.371034871,375.03546142578125
V1076,569049.9091909033,3299530.371034871,434.8257141113281
V1077,563709.9091909033,3299500.371034871,292.7981262207031
V1078,598479.9091909033,3299500.371034871,387.8223571777344
V1079,653439.9091909033,3299500.371034871,426.5207824707031
V1080,656229.9091909033,3299410.371034871,775.8796997070312
V1081,551379.9091909033,3298090.371034871,554.48876953125
V1082,616299.9091909033,3298090.371034871,183.55477905273438
V1083,618819.9091909033,3298090.371034871,172.1685028076172
V1084,561339.9091909033,3298060.371034871,349.640380859375
V1085,663969.9091909033,3298060.371034871,598.2776489257812
V1086,595929.9091909033,3298030.371034871,364.6505126953125
V1087,543399.9091909033,3297970.371034871,204.39918518066406
V1088,606399.9091909033,3297940.371034871,338.96759033203125
V1089,634149.9091909033,3297910.371034871,222.7899627685547
V1090,643869.9091909033,3297910.371034871,380.36541748046875
V1091,670839.9091909033,3297910.371034871,444.9573059082031
V1092,601689.9091909033,3297880.371034871,427.14324951171875
V1093,563229.9091909033,3297820.371034871,231.61085510253906
V1094,628389.9091909033,3297790.371034871,188.1194305419922
V1095,586389.9091909033,3297760.371034871,371.5948486328125
V1096,599289.9091909033,3297760.371034871,500.8051452636719
V1097,636759.9091909033,3297760.371034871,206.00807189941406
V1098,571389.9091909033,3297730.371034871,432.5416564941406
V1099,638919.9091909033,3297730.371034871,223.18142700195312
V1100,655659.9091909033,3297700.371034871,469.0411071777344
V1101,668169.9091909033,3297700.371034871,579.8900756835938
V1102,584199.9091909033,3297670.371034871,438.3984069824219
V1103,558279.9091909033,3297640.371034871,431.94451904296875
V1104,641439.9091909033,3297640.371034871,341.4848327636719
V1105,614289.9091909033,3297610.371034871,206.3068389892578
V1106,546399.9091909033,3297580.371034871,378.8884582519531
V1107,631449.9091909033,3297580.371034871,174.05787658691406
V1108,660669.9091909033,3297550.371034871,526.0974731445312
V1109,609009.9091909033,3297520.371034871,387.1892395019531
V1110,553179.9091909033,3297460.371034871,321.4459228515625
V1111,581079.9091909033,3297460.371034871,528.6868896484375
V1112,666819.9091909033,3297460.371034871,825.1405029296875
V1113,594309.9091909033,3297430.371034871,314.5130615234375
V1114,548589.9091909033,3297400.371034871,536.4205322265625
V1115,574299.9091909033,3297370.371034871,577.3722534179688
V1116,674079.9091909033,3297370.371034871,416.8280944824219
V1117,654309.9091909033,3297340.371034871,576.4599609375
V1118,625689.9091909033,3297280.371034871,197.6139678955078
V1119,676749.9091909033,3297280.371034871,558.3548583984375
V1120,566259.9091909033,3297250.371034871,241.20835876464844
V1121,610869.9091909033,3297250.371034871,358.9860534667969
V1122,603249.9091909033,3297220.371034871,372.78582763671875
V1123,621699.9091909033,3297130.371034871,164.08621215820312
V1124,568689.9091909033,3297070.371034871,354.7214660644531
V1125,623739.9091909033,3297070.371034871,189.9169464111328
V1126,556359.9091909033,3297040.371034871,404.835205078125
V1127,576609.9091909033,3297040.371034871,470.09649658203125
V1128,659109.9091909033,3297040.371034871,530.5265502929688
V1129,591489.9091909033,3296980.371034871,346.82745361328125
V1130,578919.9091909033,3296950.371034871,514.3172607421875
V1131,588909.9091909033,3296950.371034871,330.7305603027344
V1132,646329.9091909033,3296950.371034871,283.2772521972656
V1133,648879.9091909033,3296950.371034871,429.2332458496094
V1134,651069.9091909033,3296950.371034871,500.3212890625
V1135,556239.9091909033,3295600.371034871,239.02194213867188
V1136,651249.9091909033,3295600.371034871,427.8887939453125
V1137,553839.9091909033,3295570.371034871,240.72689819335938
V1138,573909.9091909033,3295570.371034871,623.6190185546875
V1139,606339.9091909033,3295570.371034871,211.6575927734375
V1140,578949.9091909033,3295540.371034871,408.8477783203125
V1141,613959.9091909033,3295540.371034871,164.31719970703125
V1142,603939.9091909033,3295480.371034871,197.5961456298828
V1143,570849.9091909033,3295450.371034871,585.0638427734375
V1144,675909.9091909033,3295450.371034871,383.1102600097656
V1145,668379.9091909033,3295420.371034871,690.938232421875
V1146,564189.9091909033,3295390.371034871,185.53179931640625
V1147,583599.9091909033,3295390.371034871,372.68280029296875
V1148,618279.9091909033,3295390.371034871,169.07943725585938
V1149,635829.9091909033,3295390.371034871,233.04550170898438
V1150,663249.9091909033,3295360.371034871,532.924560546875
V1151,545739.9091909033,3295300.371034871,253.8325958251953
V1152,641709.9091909033,3295300.371034871,288.3724060058594
V1153,623199.9091909033,3295240.371034871,203.7188720703125
V1154,548379.9091909033,3295180.371034871,422.12750244140625
V1155,656709.9091909033,3295180.371034871,697.9348754882812
V1156,633399.9091909033,3295150.371034871,195.44332885742188
V1157,648909.9091909033,3295120.371034871,589.6022338867188
V1158,666789.9091909033,3295120.371034871,604.1109008789062
V1159,575679.9091909033,3295060.371034871,420.13092041015625
V1160,626349.9091909033,3295060.371034871,381.06048583984375
V1161,654189.9091909033,3295030.371034871,520.1571044921875
V1162,560679.9091909033,3295000.371034871,283.5235290527344
V1163,608139.9091909033,3295000.371034871,156.42909240722656
V1164,630699.9091909033,3295000.371034871,195.27455139160156
V1165,551079.9091909033,3294970.371034871,249.9662628173828
V1166,599319.9091909033,3294940.371034871,276.5129089355469
V1167,566769.9091909033,3294910.371034871,346.356689453125
V1168,581799.9091909033,3294820.371034871,382.01519775390625
V1169,589089.9091909033,3294790.371034871,372.7395324707031
V1170,644289.9091909033,3294790.371034871,363.2198181152344
V1171,569289.9091909033,3294760.371034871,449.1692199707031
V1172,600789.9091909033,3294760.371034871,219.4696044921875
V1173,621789.9091909033,3294760.371034871,159.48983764648438
V1174,658209.9091909033,3294760.371034871,663.0977783203125
V1175,670869.9091909033,3294760.371034871,378.2605285644531
V1176,638949.9091909033,3294730.371034871,240.19845581054688
V1177,591699.9091909033,3294700.371034871,379.2618408203125
V1178,559209.9091909033,3294640.371034871,252.4343719482422
V1179,610809.9091909033,3294640.371034871,191.92269897460938
V1180,596379.9091909033,3294610.371034871,232.49217224121094
V1181,673299.9091909033,3294610.371034871,283.9794006347656
V1182,593619.9091909033,3294580.371034871,335.2347106933594
V1183,646299.9091909033,3294550.371034871,595.1360473632812
V1184,543369.9091909033,3294520.371034871,208.54684448242188
V1185,586299.9091909033,3294520.371034871,311.88006591796875
V1186,628479.9091909033,3294490.371034871,323.53912353515625
V1187,660999.9091909033,3294460.371034871,410.89959716796875
V1188,616419.9091909033,3294430.371034871,193.11575317382812
V1189,571299.9091909033,3293080.371034871,309.61932373046875
V1190,551199.9091909033,3293050.371034871,240.7183074951172
V1191,546039.9091909033,3293020.371034871,342.1354675292969
V1192,621159.9091909033,3293020.371034871,186.47198486328125
V1193,616029.9091909033,3292990.371034871,185.79795837402344
V1194,583509.9091909033,3292960.371034871,307.25885009765625
V1195,614019.9091909033,3292960.371034871,216.78619384765625
V1196,580809.9091909033,3292930.371034871,406.43890380859375
V1197,548289.9091909033,3292900.371034871,342.8202819824219
V1198,560799.9091909033,3292900.371034871,198.2838897705078
V1199,578739.9091909033,3292900.371034871,548.8557739257812
V1200,630759.9091909033,3292870.371034871,157.89764404296875
V1201,665769.9091909033,3292870.371034871,623.9552001953125
V1202,671079.9091909033,3292870.371034871,367.1136169433594
V1203,586659.9091909033,3292780.371034871,319.9255676269531
V1204,589269.9091909033,3292750.371034871,326.3022766113281
V1205,626229.9091909033,3292750.371034871,323.8634948730469
V1206,628209.9091909033,3292750.371034871,345.6116638183594
V1207,591819.9091909033,3292690.371034871,368.91510009765625
V1208,593919.9091909033,3292690.371034871,381.7535705566406
V1209,575679.9091909033,3292660.371034871,612.5382080078125
V1210,605709.9091909033,3292660.371034871,199.90176391601562
V1211,654219.9091909033,3292660.371034871,578.9178466796875
V1212,611229.9091909033,3292600.371034871,202.3309783935547
V1213,618159.9091909033,3292570.371034871,172.182861328125
V1214,660669.9091909033,3292570.371034871,585.2322387695312
V1215,553659.9091909033,3292540.371034871,255.04672241210938
V1216,636549.9091909033,3292540.371034871,205.0196990966797
V1217,651849.9091909033,3292510.371034871,945.7772827148438
V1218,568329.9091909033,3292480.371034871,336.5520935058594
V1219,643569.9091909033,3292480.371034871,283.26239013671875
V1220,658719.9091909033,3292480.371034871,888.7582397460938
V1221,574299.9091909033,3292450.371034871,567.7252197265625
V1222,596229.9091909033,3292420.371034871,421.7357482910156
V1223,623319.9091909033,3292420.371034871,186.17491149902344
V1224,656559.9091909033,3292420.371034871,937.1421508789062
V1225,566589.9091909033,3292390.371034871,327.2016296386719
V1226,598179.9091909033,3292390.371034871,301.288818359375
V1227,639309.9091909033,3292390.371034871,266.6674499511719
V1228,648879.9091909033,3292390.371034871,514.4469604492188
V1229,663729.9091909033,3292360.371034871,774.4129638671875
V1230,676809.9091909033,3292330.371034871,329.98040771484375
V1231,543219.9091909033,3292300.371034871,386.6739501953125
V1232,603579.9091909033,3292270.371034871,246.9204864501953
V1233,674289.9091909033,3292270.371034871,368.80780029296875
V1234,633339.9091909033,3292060.371034871,132.90399169921875
V1235,558879.9091909033,3292030.371034871,322.2259521484375
V1236,668379.9091909033,3292030.371034871,680.4512939453125
V1237,556509.9091909033,3292000.371034871,265.7145690917969
V1238,564039.9091909033,3292000.371034871,294.32049560546875
V1239,646449.9091909033,3291970.371034871,445.3648986816406
V1240,608619.9091909033,3291940.371034871,199.16209411621094
V1241,641049.9091909033,3291940.371034871,336.4763488769531
V1242,601239.9091909033,3291910.371034871,253.6314239501953
V1243,558759.9091909033,3290590.371034871,191.0957489013672
V1244,578679.9091909033,3290590.371034871,376.44415283203125
V1245,596079.9091909033,3290590.371034871,386.1435241699219
V1246,668559.9091909033,3290590.371034871,419.6937561035156
V1247,581589.9091909033,3290500.371034871,323.1671142578125
V1248,653619.9091909033,3290500.371034871,836.3012084960938
V1249,546639.9091909033,3290470.371034871,245.13522338867188
V1250,613719.9091909033,3290470.371034871,222.37974548339844
V1251,609069.9091909033,3290350.371034871,291.24859619140625
V1252,641619.9091909033,3290350.371034871,343.34564208984375
V1253,624129.9091909033,3290320.371034871,142.6170196533203
V1254,661059.9091909033,3290320.371034871,587.5411987304688
V1255,673359.9091909033,3290320.371034871,162.14358520507812
V1256,643869.9091909033,3290290.371034871,411.9933166503906
V1257,631389.9091909033,3290260.371034871,251.70928955078125
V1258,676779.9091909033,3290260.371034871,426.86187744140625
V1259,618189.9091909033,3290230.371034871,186.37477111816406
V1260,628209.9091909033,3290230.371034871,230.7485809326172
V1261,550689.9091909033,3290200.371034871,313.929931640625
V1262,638649.9091909033,3290200.371034871,254.246337890625
V1263,600669.9091909033,3290140.371034871,289.60076904296875
V1264,658389.9091909033,3290140.371034871,614.8907470703125
V1265,599199.9091909033,3290110.371034871,370.931884765625
V1266,666819.9091909033,3290110.371034871,361.933837890625
V1267,554109.9091909033,3290050.371034871,251.94891357421875
V1268,603519.9091909033,3290050.371034871,351.7543029785156
V1269,590739.9091909033,3289930.371034871,319.48968505859375
V1270,616149.9091909033,3289930.371034871,246.10296630859375
V1271,670659.9091909033,3289930.371034871,254.3779296875
V1272,549159.9091909033,3289900.371034871,386.115966796875
V1273,634119.9091909033,3289870.371034871,179.1658172607422
V1274,556809.9091909033,3289840.371034871,282.7776794433594
V1275,565689.9091909033,3289780.371034871,345.6662902832031
V1276,650829.9091909033,3289780.371034871,934.9314575195312
V1277,626559.9091909033,3289750.371034871,238.98599243164062
V1278,571749.9091909033,3289720.371034871,793.9984741210938
V1279,575739.9091909033,3289720.371034871,712.45068359375
V1280,606279.9091909033,3289720.371034871,351.645751953125
V1281,635859.9091909033,3289720.371034871,311.2752685546875
V1282,594129.9091909033,3289660.371034871,343.87225341796875
V1283,584199.9091909033,3289630.371034871,510.667236328125
V1284,543939.9091909033,3289600.371034871,296.0343933105469
V1285,620919.9091909033,3289600.371034871,144.87155151367188
V1286,663579.9091909033,3289600.371034871,702.9476318359375
V1287,574119.9091909033,3289570.371034871,873.8865966796875
V1288,564039.9091909033,3289540.371034871,507.916015625
V1289,589059.9091909033,3289540.371034871,334.715576171875
V1290,610869.9091909033,3289540.371034871,308.3392333984375
V1291,561279.9091909033,3289450.371034871,337.2171630859375
V1292,568929.9091909033,3289450.371034871,643.08056640625
V1293,586119.9091909033,3289450.371034871,352.9612121582031
V1294,646209.9091909033,3289450.371034871,435.61810302734375
V1295,648549.9091909033,3289450.371034871,733.3662109375
V1296,656139.9091909033,3289450.371034871,555.3998413085938
V1297,673749.9091909033,3288100.371034871,295.2424011230469
V1298,591339.9091909033,3288070.371034871,234.60275268554688
V1299,571479.9091909033,3288040.371034871,764.3948974609375
V1300,584049.9091909033,3288010.371034871,449.6233825683594
V1301,665919.9091909033,3287980.371034871,604.0433959960938
V1302,568449.9091909033,3287950.371034871,604.2097778320312
V1303,573309.9091909033,3287920.371034871,640.0850219726562
V1304,586149.9091909033,3287920.371034871,393.833251953125
V1305,594159.9091909033,3287860.371034871,277.7789611816406
V1306,608649.9091909033,3287830.371034871,359.3573913574219
V1307,606279.9091909033,3287800.371034871,395.45440673828125
V1308,641079.9091909033,3287800.371034871,298.04010009765625
V1309,610779.9091909033,3287770.371034871,254.2104034423828
V1310,664059.9091909033,3287770.371034871,987.695068359375
V1311,544059.9091909033,3287740.371034871,310.11639404296875
V1312,614169.9091909033,3287740.371034871,271.1585388183594
V1313,625839.9091909033,3287740.371034871,188.48406982421875
V1314,631689.9091909033,3287740.371034871,311.3139343261719
V1315,668199.9091909033,3287740.371034871,369.6266174316406
V1316,553359.9091909033,3287680.371034871,334.40234375
V1317,576189.9091909033,3287680.371034871,437.8301696777344
V1318,596169.9091909033,3287680.371034871,316.85662841796875
V1319,621669.9091909033,3287680.371034871,183.26913452148438
V1320,653169.9091909033,3287680.371034871,600.58056640625
V1321,559299.9091909033,3287650.371034871,377.5577392578125
V1322,650739.9091909033,3287650.371034871,824.9154663085938
V1323,600669.9091909033,3287590.371034871,279.5286865234375
V1324,603369.9091909033,3287560.371034871,346.6628723144531
V1325,638229.9091909033,3287560.371034871,359.13299560546875
V1326,671799.9091909033,3287560.371034871,177.78887939453125
V1327,615699.9091909033,3287500.371034871,208.81552124023438
V1328,561819.9091909033,3287470.371034871,438.97540283203125
V1329,549189.9091909033,3287410.371034871,280.47064208984375
V1330,658329.9091909033,3287410.371034871,711.2113647460938
V1331,551799.9091909033,3287320.371034871,177.51571655273438
V1332,648339.9091909033,3287320.371034871,1198.6092529296875
V1333,618279.9091909033,3287290.371034871,165.59649658203125
V1334,545859.9091909033,3287200.371034871,284.6036682128906
V1335,579219.9091909033,3287200.371034871,487.79718017578125
V1336,623289.9091909033,3287170.371034871,171.9217071533203
V1337,656709.9091909033,3287170.371034871,529.7710571289062
V1338,556719.9091909033,3287140.371034871,400.83392333984375
V1339,599229.9091909033,3287140.371034871,249.45188903808594
V1340,580899.9091909033,3287110.371034871,702.3529052734375
V1341,629199.9091909033,3287110.371034871,171.48216247558594
V1342,645789.9091909033,3287110.371034871,1193.568359375
V1343,635859.9091909033,3287080.371034871,293.8861083984375
V1344,676659.9091909033,3287080.371034871,926.2991333007812
V1345,588819.9091909033,3287050.371034871,551.54931640625
V1346,563529.9091909033,3286990.371034871,658.6817016601562
V1347,644049.9091909033,3286990.371034871,560.006591796875
V1348,661539.9091909033,3286990.371034871,634.7391357421875
V1349,633969.9091909033,3286960.371034871,341.29290771484375
V1350,566079.9091909033,3286930.371034871,457.2854309082031
V1351,563709.9091909033,3285580.371034871,616.671875
V1352,618579.9091909033,3285580.371034871,176.35301208496094
V1353,663549.9091909033,3285580.371034871,676.7601928710938
V1354,644019.9091909033,3285520.371034871,554.25634765625
V1355,608409.9091909033,3285490.371034871,336.79425048828125
V1356,551019.9091909033,3285460.371034871,376.52447509765625
V1357,583989.9091909033,3285460.371034871,437.6539306640625
V1358,561099.9091909033,3285430.371034871,752.284423828125
V1359,651579.9091909033,3285430.371034871,721.1268310546875
V1360,571719.9091909033,3285370.371034871,640.7425537109375
V1361,573219.9091909033,3285280.371034871,570.3153076171875
V1362,543189.9091909033,3285250.371034871,233.7917022705078
V1363,555909.9091909033,3285250.371034871,527.0682983398438
V1364,615699.9091909033,3285220.371034871,181.81356811523438
V1365,631239.9091909033,3285220.371034871,275.1583251953125
V1366,548169.9091909033,3285190.371034871,272.47625732421875
V1367,611709.9091909033,3285130.371034871,322.3753356933594
V1368,623199.9091909033,3285100.371034871,137.2383575439453
V1369,588219.9091909033,3285070.371034871,522.3549194335938
V1370,600909.9091909033,3285040.371034871,330.5361328125
V1371,628359.9091909033,3285040.371034871,168.55844116210938
V1372,596319.9091909033,3285010.371034871,242.08592224121094
V1373,634329.9091909033,3285010.371034871,270.93426513671875
V1374,646839.9091909033,3285010.371034871,981.7839965820312
V1375,648129.9091909033,3285010.371034871,817.6314086914062
V1376,659349.9091909033,3285010.371034871,599.8583374023438
V1377,676809.9091909033,3285010.371034871,696.9912109375
V1378,568449.9091909033,3284950.371034871,762.4953002929688
V1379,613299.9091909033,3284950.371034871,254.9254608154297
V1380,621729.9091909033,3284950.371034871,165.5984344482422
V1381,545679.9091909033,3284920.371034871,181.9757537841797
V1382,605919.9091909033,3284920.371034871,356.18634033203125
V1383,656469.9091909033,3284890.371034871,893.0538940429688
V1384,590859.9091909033,3284860.371034871,317.95648193359375
V1385,576669.9091909033,3284770.371034871,565.2369384765625
V1386,654249.9091909033,3284770.371034871,898.3048095703125
V1387,668199.9091909033,3284770.371034871,299.9433288574219
V1388,593229.9091909033,3284710.371034871,236.1097412109375
V1389,661719.9091909033,3284680.371034871,885.4920654296875
V1390,635799.9091909033,3284620.371034871,367.51318359375
V1391,625839.9091909033,3284590.371034871,175.17648315429688
V1392,666519.9091909033,3284590.371034871,312.63433837890625
V1393,558459.9091909033,3284530.371034871,643.6277465820312
V1394,639099.9091909033,3284530.371034871,333.30474853515625
V1395,566529.9091909033,3284500.371034871,628.6699829101562
V1396,599049.9091909033,3284500.371034871,230.13919067382812
V1397,673449.9091909033,3284500.371034871,259.54962158203125
V1398,671139.9091909033,3284470.371034871,286.76507568359375
V1399,578589.9091909033,3284440.371034871,632.8743286132812
V1400,581319.9091909033,3284440.371034871,654.1870727539062
V1401,586059.9091909033,3284440.371034871,482.7685546875
V1402,603909.9091909033,3284440.371034871,256.54742431640625
V1403,641379.9091909033,3284440.371034871,483.7936706542969
V1404,553749.9091909033,3284410.371034871,581.44091796875
V1405,556239.9091909033,3283120.371034871,317.9619445800781
V1406,551289.9091909033,3283090.371034871,288.2743835449219
V1407,636069.9091909033,3283090.371034871,493.2380676269531
V1408,646119.9091909033,3283090.371034871,881.6661376953125
V1409,673659.9091909033,3283090.371034871,653.2880859375
V1410,573969.9091909033,3283060.371034871,444.99468994140625
V1411,559059.9091909033,3283000.371034871,385.2491455078125
V1412,585879.9091909033,3283000.371034871,486.173095703125
V1413,553599.9091909033,3282970.371034871,257.7120666503906
V1414,545829.9091909033,3282940.371034871,311.46185302734375
V1415,595809.9091909033,3282940.371034871,434.008544921875
V1416,618519.9091909033,3282910.371034871,159.76742553710938
V1417,660789.9091909033,3282880.371034871,833.1934204101562
V1418,584259.9091909033,3282820.371034871,446.6544494628906
V1419,626349.9091909033,3282820.371034871,243.74960327148438
V1420,610929.9091909033,3282790.371034871,242.5343017578125
V1421,566739.9091909033,3282760.371034871,702.2442626953125
V1422,606669.9091909033,3282760.371034871,311.5293884277344
V1423,581199.9091909033,3282730.371034871,607.1867065429688
V1424,658179.9091909033,3282700.371034871,659.7030639648438
V1425,588849.9091909033,3282670.371034871,548.7391967773438
V1426,544089.9091909033,3282640.371034871,277.04986572265625
V1427,569319.9091909033,3282610.371034871,552.7080688476562
V1428,593409.9091909033,3282610.371034871,702.422119140625
V1429,649089.9091909033,3282610.371034871,746.958740234375
V1430,629079.9091909033,3282580.371034871,239.5050048828125
V1431,651609.9091909033,3282580.371034871,872.4776611328125
V1432,549069.9091909033,3282550.371034871,375.16400146484375
V1433,621729.9091909033,3282550.371034871,265.7259521484375
V1434,668859.9091909033,3282550.371034871,343.9992370605469
V1435,641799.9091909033,3282490.371034871,1025.625244140625
V1436,623709.9091909033,3282460.371034871,196.30413818359375
V1437,675669.9091909033,3282430.371034871,484.07666015625
V1438,575679.9091909033,3282370.371034871,446.2544860839844
V1439,608829.9091909033,3282370.371034871,275.6387023925781
V1440,613539.9091909033,3282340.371034871,199.32298278808594
V1441,604059.9091909033,3282250.371034871,304.7903747558594
V1442,564249.9091909033,3282220.371034871,650.0602416992188
V1443,579249.9091909033,3282220.371034871,597.59619140625
V1444,630909.9091909033,3282220.371034871,245.65403747558594
V1445,616719.9091909033,3282190.371034871,167.96377563476562
V1446,665769.9091909033,3282160.371034871,541.9725952148438
V1447,671709.9091909033,3282160.371034871,639.0646362304688
V1448,653889.9091909033,3282070.371034871,965.8068237304688
V1449,599109.9091909033,3282040.371034871,554.2606201171875
V1450,600969.9091909033,3282010.371034871,432.92059326171875
V1451,633789.9091909033,3282010.371034871,326.2484436035156
V1452,638439.9091909033,3282010.371034871,607.7133178710938
V1453,561039.9091909033,3281980.371034871,478.0476379394531
V1454,571449.9091909033,3281980.371034871,586.6406860351562
V1455,656469.9091909033,3281980.371034871,1118.0184326171875
V1456,591399.9091909033,3281950.371034871,544.542724609375
V1457,643629.9091909033,3281950.371034871,1006.0706176757812
V1458,663609.9091909033,3281950.371034871,537.5536499023438
V1459,661239.9091909033,3280600.371034871,742.5547485351562
V1460,576099.9091909033,3280570.371034871,715.7706298828125
V1461,616179.9091909033,3280570.371034871,178.09625244140625
V1462,628929.9091909033,3280570.371034871,339.9228820800781
V1463,658689.9091909033,3280570.371034871,811.13330078125
V1464,673779.9091909033,3280570.371034871,621.2509765625
V1465,608679.9091909033,3280510.371034871,402.3851318359375
V1466,645969.9091909033,3280510.371034871,719.9539794921875
V1467,653379.9091909033,3280480.371034871,1023.9898681640625
V1468,655869.9091909033,3280480.371034871,805.706787109375
V1469,546489.9091909033,3280450.371034871,400.70306396484375
V1470,676629.9091909033,3280450.371034871,409.7722473144531
V1471,584169.9091909033,3280420.371034871,486.2821960449219
V1472,666099.9091909033,3280390.371034871,536.3388061523438
V1473,579099.9091909033,3280360.371034871,489.7971496582031
V1474,636399.9091909033,3280360.371034871,437.3385314941406
V1475,670749.9091909033,3280360.371034871,840.66064453125
V1476,611709.9091909033,3280330.371034871,282.22052001953125
V1477,580719.9091909033,3280300.371034871,566.1118774414062
V1478,556449.9091909033,3280150.371034871,574.8284301757812
V1479,618189.9091909033,3280120.371034871,262.29248046875
V1480,558159.9091909033,3280090.371034871,556.2764282226562
V1481,663579.9091909033,3280090.371034871,904.264404296875
V1482,669309.9091909033,3280060.371034871,749.1758422851562
V1483,551769.9091909033,3280030.371034871,296.14215087890625
V1484,623769.9091909033,3279970.371034871,337.7099304199219
V1485,648189.9091909033,3279910.371034871,752.3238525390625
V1486,570669.9091909033,3279850.371034871,604.3975830078125
V1487,626199.9091909033,3279850.371034871,272.0052795410156
V1488,639249.9091909033,3279850.371034871,863.2555541992188
V1489,640659.9091909033,3279820.371034871,661.9005126953125
V1490,613239.9091909033,3279790.371034871,210.78135681152344
V1491,620739.9091909033,3279790.371034871,285.8900146484375
V1492,603189.9091909033,3279760.371034871,397.5592041015625
V1493,563439.9091909033,3279730.371034871,785.8953857421875
V1494,596739.9091909033,3279730.371034871,448.83648681640625
V1495,560949.9091909033,3279700.371034871,539.1250610351562
V1496,568239.9091909033,3279700.371034871,635.3406372070312
V1497,573939.9091909033,3279670.371034871,795.1070556640625
V1498,651519.9091909033,3279670.371034871,1178.7646484375
V1499,548589.9091909033,3279640.371034871,372.3025207519531
V1500,593259.9091909033,3279640.371034871,748.539794921875
V1501,598299.9091909033,3279640.371034871,642.9024047851562
V1502,566649.9091909033,3279580.371034871,547.9889526367188
V1503,633759.9091909033,3279490.371034871,456.4168395996094
