site,x,y,z
V1004,621909.9091909033,3302680.371034871,173.7706756591797
V1005,545439.9091909033,3302650.371034871,315.1516418457031
V1006,580509.9091909033,3302650.371034871,256.1446228027344
V1007,577119.9091909033,3302590.371034871,222.43128967285156
V1008,561939.9091909033,3302560.371034871,402.5840759277344
V1009,606909.9091909033,3302560.371034871,714.3562622070312
V1010,572769.9091909033,3302500.371034871,193.81040954589844
V1011,605049.9091909033,3302500.371034871,569.4070434570312
V1012,651969.9091909033,3302500.371034871,419.5938720703125
V1013,669399.9091909033,3302500.371034871,696.3875732421875
V1014,639459.9091909033,3302350.371034871,329.71368408203125
V1015,648039.9091909033,3302260.371034871,256.7650146484375
V1016,645009.9091909033,3302140.371034871,274.9829406738281
V1017,637929.9091909033,3302110.371034871,314.34356689453125
V1018,659529.9091909033,3302110.371034871,345.83984375
V1019,657069.9091909033,3302080.371034871,401.9604797363281
V1020,642879.9091909033,3302050.371034871,237.7175750732422
V1021,654939.9091909033,3302050.371034871,411.1529846191406
V1022,542139.9091909033,3302020.371034871,474.0549621582031
V1023,559779.9091909033,3301960.371034871,364.18170166015625
V1024,632739.9091909033,3301960.371034871,168.62583923339844
V1025,634869.9091909033,3301930.371034871,260.4035949707031
V1026,662409.9091909033,3301930.371034871,619.9942016601562
V1027,652479.9091909033,3300610.371034871,253.5747833251953
V1028,547599.9091909033,3300580.371034871,194.60035705566406
V1029,575169.9091909033,3300580.371034871,278.3199768066406
V1030,637389.9091909033,3300580.371034871,237.60760498046875
V1031,600099.9091909033,3300550.371034871,260.4786376953125
V1032,669759.9091909033,3300550.371034871,621.2918701171875
V1033,602649.9091909033,3300520.371034871,303.592529296875
V1034,610209.9091909033,3300520.371034871,379.79010009765625
V1035,604929.9091909033,3300460.371034871,466.49176025390625
V1036,617379.9091909033,3300460.371034871,194.63665771484375
V1037,647889.9091909033,3300460.371034871,320.51422119140625
V1038,662649.9091909033,3300430.371034871,535.6638793945312
V1039,674529.9091909033,3300400.371034871,374.5229797363281
V1040,614499.9091909033,3300370.371034871,302.5592041015625
V1041,620439.9091909033,3300370.371034871,178.16749572753906
V1042,612969.9091909033,3300340.371034871,379.6419677734375
V1043,632709.9091909033,3300340.371034871,264.6083984375
V1044,592419.9091909033,3300310.371034871,314.2674560546875
V1045,544449.9091909033,3300250.371034871,302.41693115234375
V1046,565179.9091909033,3300250.371034871,313.52752685546875
V1047,542349.9091909033,3300220.371034871,331.5398254394531
V1048,634569.9091909033,3300190.371034871,218.1976776123047
V1049,665139.9091909033,3300190.371034871,754.4334106445312
V1050,557739.9091909033,3300160.371034871,358.7696838378906
V1051,577389.9091909033,3300130.371034871,340.0284118652344
V1052,672519.9091909033,3300100.371034871,456.5090026855469
V1053,607269.9091909033,3300040.371034871,447.4033203125
V1054,551979.9091909033,3299920.371034871,366.1088562011719
V1055,587079.9091909033,3299920.371034871,468.1321716308594
V1056,622629.9091909033,3299890.371034871,172.8454132080078
V1057,568059.9091909033,3299830.371034871,258.2199401855469
V1058,595209.9091909033,3299830.371034871,418.8685607910156
V1059,624759.9091909033,3299830.371034871,170.07293701171875
V1060,660309.9091909033,3299830.371034871,353.39678955078125
V1061,582759.9091909033,3299800.371034871,380.49383544921875
V1062,642699.9091909033,3299800.371034871,392.61614990234375
V1063,589449.9091909033,3299770.371034871,378.2939147949219
V1064,580209.9091909033,3299740.371034871,401.1665954589844
V1065,650349.9091909033,3299710.371034871,215.24365234375
V1066,572019.9091909033,3299650.371034871,365.341796875
V1067,550449.9091909033,3299620.371034871,321.7158508300781
V1068,597909.9091909033,3299590.371034871,457.06854248046875
V1069,569589.9091909033,3299560.371034871,469.2367858886719
V1070,640359.9091909033,3299530.371034871,237.4810333251953
V1071,655359.9091909033,3299530.371034871,555.748779296875
V1072,585249.9091909033,3299500.371034871,447.997802734375
V1073,644679.9091909033,3299500.371034871,412.42919921875
V1074,657789.9091909033,3299500.371034871,616.847900390625
V1075,555189.9091909033,3299470.371034871,290.2676696777344
V1076,560229.9091909033,3299470.371034871,345.83392333984375
V1077,667509.9091909033,3299470.371034871,720.6477661132812
V1078,629889.9091909033,3299440.371034871,171.39157104492188
V1079,562479.9091909033,3299410.371034871,323.01287841796875
V1080,627489.9091909033,3299410.371034871,164.7432861328125
V1081,607419.9091909033,3298090.371034871,307.7076110839844
V1082,630039.9091909033,3298090.371034871,156.1796112060547
V1083,639819.9091909033,3298090.371034871,283.6852722167969
V1084,595209.9091909033,3298030.371034871,410.5323181152344
V1085,634899.9091909033,3298030.371034871,226.48880004882812
V1086,562599.9091909033,3298000.371034871,310.9173889160156
V1087,657129.9091909033,3298000.371034871,399.15399169921875
V1088,582309.9091909033,3297970.371034871,507.8597412109375
V1089,567399.9091909033,3297940.371034871,269.2322082519531
V1090,627249.9091909033,3297940.371034871,191.5242462158203
V1091,602049.9091909033,3297910.371034871,346.889892578125
V1092,615129.9091909033,3297910.371034871,201.4986114501953
V1093,644529.9091909033,3297910.371034871,326.59320068359375
V1094,599499.9091909033,3297850.371034871,579.9359741210938
V1095,587619.9091909033,3297820.371034871,354.4602355957031
V1096,551949.9091909033,3297760.371034871,410.5098876953125
V1097,559689.9091909033,3297700.371034871,407.252685546875
V1098,611919.9091909033,3297700.371034871,192.50338745117188
V1099,619689.9091909033,3297670.371034871,170.07188415527344
V1100,622929.9091909033,3297670.371034871,176.30557250976562
V1101,643029.9091909033,3297670.371034871,326.25006103515625
V1102,557919.9091909033,3297640.371034871,393.539794921875
V1103,597549.9091909033,3297640.371034871,516.0851440429688
V1104,617139.9091909033,3297640.371034871,167.20669555664062
V1105,663069.9091909033,3297640.371034871,508.37994384765625
V1106,574389.9091909033,3297520.371034871,538.2509155273438
V1107,649389.9091909033,3297520.371034871,405.5955505371094
V1108,674379.9091909033,3297520.371034871,321.6791076660156
V1109,542199.9091909033,3297460.371034871,336.9124755859375
V1110,580419.9091909033,3297460.371034871,524.5399780273438
V1111,548049.9091909033,3297430.371034871,477.2713317871094
V1112,565509.9091909033,3297430.371034871,190.1800994873047
V1113,569859.9091909033,3297430.371034871,345.7669372558594
V1114,604419.9091909033,3297430.371034871,225.64207458496094
V1115,670569.9091909033,3297430.371034871,318.91864013671875
V1116,654549.9091909033,3297400.371034871,675.2664794921875
V1117,584559.9091909033,3297370.371034871,405.4201965332031
V1118,545499.9091909033,3297250.371034871,266.24462890625
V1119,637119.9091909033,3297190.371034871,203.7232208251953
V1120,610479.9091909033,3297160.371034871,347.73260498046875
V1121,625389.9091909033,3297160.371034871,197.19606018066406
V1122,592179.9091909033,3297130.371034871,293.2931823730469
V1123,672609.9091909033,3297070.371034871,391.5009765625
V1124,577119.9091909033,3297040.371034871,530.7591552734375
V1125,590169.9091909033,3297040.371034871,377.66912841796875
V1126,665349.9091909033,3297040.371034871,427.6563720703125
V1127,554679.9091909033,3297010.371034871,321.6827697753906
V1128,632709.9091909033,3297010.371034871,224.26669311523438
V1129,572709.9091909033,3296980.371034871,419.84002685546875
V1130,652719.9091909033,3296980.371034871,404.92205810546875
V1131,647679.9091909033,3296950.371034871,240.23187255859375
V1132,659919.9091909033,3296950.371034871,580.3854370117188
V1133,667359.9091909033,3296950.371034871,1045.305419921875
V1134,549999.9091909033,3296920.371034871,542.1858520507812
V1135,667479.9091909033,3295600.371034871,599.5485229492188
V1136,557319.9091909033,3295570.371034871,205.4888458251953
V1137,574869.9091909033,3295570.371034871,523.0166015625
V1138,649899.9091909033,3295570.371034871,538.5260009765625
V1139,562689.9091909033,3295540.371034871,284.41021728515625
V1140,572709.9091909033,3295540.371034871,562.703125
V1141,652599.9091909033,3295540.371034871,402.73529052734375
V1142,552219.9091909033,3295510.371034871,178.11019897460938
V1143,587709.9091909033,3295510.371034871,315.9971618652344
V1144,597519.9091909033,3295510.371034871,266.9613342285156
V1145,547839.9091909033,3295450.371034871,356.07843017578125
V1146,567249.9091909033,3295420.371034871,418.8475646972656
V1147,605229.9091909033,3295390.371034871,238.64646911621094
V1148,632529.9091909033,3295390.371034871,202.3206787109375
V1149,550119.9091909033,3295360.371034871,373.3490295410156
V1150,607119.9091909033,3295360.371034871,193.86337280273438
V1151,614529.9091909033,3295360.371034871,172.8515625
V1152,665469.9091909033,3295360.371034871,427.1520690917969
V1153,635469.9091909033,3295330.371034871,209.9656982421875
V1154,617859.9091909033,3295300.371034871,184.5543975830078
V1155,542079.9091909033,3295240.371034871,308.730712890625
V1156,584469.9091909033,3295240.371034871,303.7386169433594
V1157,570519.9091909033,3295210.371034871,483.8700256347656
V1158,581949.9091909033,3295180.371034871,368.01422119140625
V1159,625569.9091909033,3295180.371034871,288.056396484375
V1160,655569.9091909033,3295150.371034871,497.7796936035156
V1161,669429.9091909033,3295120.371034871,289.902587890625
V1162,622659.9091909033,3295090.371034871,238.42465209960938
V1163,662679.9091909033,3295060.371034871,532.0299682617188
V1164,565359.9091909033,3295000.371034871,237.55267333984375
V1165,591969.9091909033,3294940.371034871,369.412841796875
V1166,545109.9091909033,3294910.371034871,269.61474609375
V1167,559959.9091909033,3294850.371034871,334.1978759765625
V1168,554889.9091909033,3294790.371034871,220.56114196777344
V1169,599739.9091909033,3294760.371034871,293.0320129394531
V1170,610059.9091909033,3294760.371034871,213.64854431152344
V1171,637989.9091909033,3294730.371034871,264.6632995605469
V1172,640509.9091909033,3294700.371034871,239.53598022460938
V1173,619749.9091909033,3294670.371034871,166.9959716796875
V1174,647979.9091909033,3294640.371034871,451.5881652832031
V1175,594639.9091909033,3294610.371034871,287.12493896484375
V1176,672939.9091909033,3294610.371034871,407.72003173828125
V1177,580329.9091909033,3294580.371034871,416.88275146484375
V1178,589599.9091909033,3294580.371034871,398.5873107910156
V1179,612639.9091909033,3294580.371034871,179.65499877929688
V1180,660039.9091909033,3294580.371034871,435.0384826660156
V1181,644619.9091909033,3294550.371034871,440.98974609375
V1182,602379.9091909033,3294520.371034871,205.209716796875
V1183,630009.9091909033,3294520.371034871,256.49267578125
V1184,577239.9091909033,3294460.371034871,420.5291442871094
V1185,657729.9091909033,3294460.371034871,705.3276977539062
V1186,627519.9091909033,3294430.371034871,310.1458435058594
V1187,642429.9091909033,3294430.371034871,317.097412109375
V1188,675159.9091909033,3294430.371034871,337.48455810546875
V1189,577509.9091909033,3293080.371034871,617.8558959960938
V1190,555219.9091909033,3293050.371034871,253.6981964111328
V1191,615219.9091909033,3293050.371034871,191.72145080566406
V1192,659769.9091909033,3293050.371034871,742.2501831054688
V1193,550089.9091909033,3293020.371034871,284.6707763671875
V1194,627249.9091909033,3293020.371034871,368.3553161621094
V1195,672819.9091909033,3292990.371034871,236.08792114257812
V1196,637179.9091909033,3292930.371034871,185.54225158691406
V1197,584619.9091909033,3292900.371034871,272.014404296875
V1198,617139.9091909033,3292840.371034871,170.68829345703125
V1199,544599.9091909033,3292810.371034871,263.2586364746094
V1200,629739.9091909033,3292810.371034871,264.78662109375
V1201,657369.9091909033,3292780.371034871,987.4430541992188
V1202,674739.9091909033,3292750.371034871,396.40020751953125
V1203,546939.9091909033,3292720.371034871,350.54461669921875
V1204,574809.9091909033,3292690.371034871,695.6077270507812
V1205,590229.9091909033,3292690.371034871,419.75311279296875
V1206,664779.9091909033,3292660.371034871,758.4493408203125
V1207,669429.9091909033,3292630.371034871,270.8725891113281
V1208,579429.9091909033,3292600.371034871,425.159912109375
V1209,599529.9091909033,3292570.371034871,274.6940612792969
V1210,651879.9091909033,3292510.371034871,945.5958862304688
V1211,619419.9091909033,3292480.371034871,140.07208251953125
V1212,597069.9091909033,3292450.371034871,332.12969970703125
V1213,622989.9091909033,3292420.371034871,185.7953338623047
V1214,612399.9091909033,3292360.371034871,188.1194305419922
V1215,634899.9091909033,3292360.371034871,135.89747619628906
V1216,582549.9091909033,3292300.371034871,296.40533447265625
V1217,655539.9091909033,3292270.371034871,896.5640869140625
V1218,595509.9091909033,3292210.371034871,451.7991027832031
V1219,562209.9091909033,3292180.371034871,216.24017333984375
V1220,642249.9091909033,3292180.371034871,384.5080871582031
V1221,662769.9091909033,3292180.371034871,687.8383178710938
V1222,559569.9091909033,3292150.371034871,262.3529968261719
V1223,572949.9091909033,3292150.371034871,401.3413391113281
V1224,592599.9091909033,3292150.371034871,442.11492919921875
V1225,604839.9091909033,3292150.371034871,224.03028869628906
V1226,667929.9091909033,3292120.371034871,508.0709228515625
V1227,567909.9091909033,3292090.371034871,313.85736083984375
V1228,609909.9091909033,3292090.371034871,192.31556701660156
V1229,632739.9091909033,3292090.371034871,177.24185180664062
V1230,647529.9091909033,3292090.371034871,537.8248901367188
V1231,542829.9091909033,3292060.371034871,445.81982421875
V1232,552099.9091909033,3292060.371034871,185.03321838378906
V1233,557889.9091909033,3292060.371034871,188.16091918945312
V1234,564669.9091909033,3292060.371034871,252.4947052001953
V1235,602109.9091909033,3292060.371034871,233.99195861816406
V1236,645339.9091909033,3292060.371034871,418.4405517578125
V1237,570309.9091909033,3292030.371034871,320.095947265625
V1238,607359.9091909033,3292030.371034871,214.46791076660156
V1239,625329.9091909033,3292030.371034871,190.77972412109375
V1240,587469.9091909033,3291940.371034871,324.6238708496094
V1241,639969.9091909033,3291940.371034871,308.7307434082031
V1242,649809.9091909033,3291940.371034871,683.027587890625
V1243,657309.9091909033,3290590.371034871,658.2181396484375
V1244,587529.9091909033,3290560.371034871,350.2515563964844
V1245,597729.9091909033,3290560.371034871,365.9018249511719
V1246,612219.9091909033,3290530.371034871,265.09722900390625
V1247,640299.9091909033,3290530.371034871,300.3116455078125
V1248,667269.9091909033,3290500.371034871,470.3572692871094
V1249,625389.9091909033,3290440.371034871,193.39797973632812
V1250,542019.9091909033,3290380.371034871,243.47215270996094
V1251,617019.9091909033,3290380.371034871,201.42843627929688
V1252,622209.9091909033,3290380.371034871,136.37152099609375
V1253,629529.9091909033,3290350.371034871,204.38690185546875
V1254,592839.9091909033,3290290.371034871,298.1240539550781
V1255,672729.9091909033,3290290.371034871,235.99066162109375
V1256,660429.9091909033,3290260.371034871,662.8592529296875
V1257,599529.9091909033,3290200.371034871,360.9476318359375
V1258,576909.9091909033,3290170.371034871,516.12109375
V1259,637149.9091909033,3290140.371034871,221.4129638671875
V1260,627099.9091909033,3290050.371034871,257.747314453125
V1261,560529.9091909033,3289960.371034871,201.17337036132812
V1262,595419.9091909033,3289960.371034871,415.4508361816406
V1263,654489.9091909033,3289960.371034871,832.3253784179688
V1264,610479.9091909033,3289900.371034871,346.7533874511719
V1265,642999.9091909033,3289900.371034871,354.437744140625
V1266,602979.9091909033,3289870.371034871,289.8880615234375
V1267,635559.9091909033,3289870.371034871,177.45631408691406
V1268,663069.9091909033,3289840.371034871,497.5057373046875
V1269,549729.9091909033,3289810.371034871,354.85614013671875
V1270,579489.9091909033,3289810.371034871,300.0663146972656
V1271,556989.9091909033,3289780.371034871,304.4785461425781
V1272,670479.9091909033,3289750.371034871,343.596923828125
V1273,573009.9091909033,3289720.371034871,794.898193359375
V1274,574479.9091909033,3289720.371034871,844.302734375
V1275,652419.9091909033,3289690.371034871,890.7499389648438
V1276,544509.9091909033,3289660.371034871,239.97592163085938
V1277,619539.9091909033,3289660.371034871,170.3165283203125
V1278,547899.9091909033,3289600.371034871,290.1989440917969
V1279,647919.9091909033,3289600.371034871,656.1503295898438
V1280,590319.9091909033,3289570.371034871,384.3132019042969
V1281,607629.9091909033,3289570.371034871,344.6098327636719
V1282,562839.9091909033,3289540.371034871,436.35394287109375
V1283,564639.9091909033,3289540.371034871,501.6046142578125
V1284,584769.9091909033,3289540.371034871,464.3720397949219
V1285,615339.9091909033,3289540.371034871,239.59075927734375
V1286,675219.9091909033,3289540.371034871,384.37957763671875
V1287,567789.9091909033,3289510.371034871,484.0912170410156
V1288,570069.9091909033,3289510.371034871,697.5740966796875
V1289,582189.9091909033,3289510.371034871,363.0288391113281
V1290,632199.9091909033,3289510.371034871,265.0338134765625
V1291,645279.9091909033,3289510.371034871,443.6497802734375
V1292,650259.9091909033,3289510.371034871,981.6788330078125
V1293,605019.9091909033,3289480.371034871,410.9189147949219
V1294,552669.9091909033,3289450.371034871,224.07586669921875
V1295,555129.9091909033,3289450.371034871,407.135986328125
V1296,664959.9091909033,3289450.371034871,410.1137390136719
V1297,564909.9091909033,3288070.371034871,534.9415893554688
V1298,572409.9091909033,3288070.371034871,716.5494995117188
V1299,549879.9091909033,3288040.371034871,369.7148742675781
V1300,605229.9091909033,3288010.371034871,336.8499450683594
V1301,584679.9091909033,3287980.371034871,469.5406494140625
V1302,615129.9091909033,3287980.371034871,271.18280029296875
V1303,632559.9091909033,3287950.371034871,293.849365234375
V1304,570399.9091909033,3287920.371034871,688.5081787109375
V1305,659469.9091909033,3287800.371034871,522.3475952148438
V1306,542799.9091909033,3287770.371034871,230.7634735107422
V1307,555339.9091909033,3287770.371034871,244.21473693847656
V1308,630399.9091909033,3287770.371034871,320.5660095214844
V1309,662829.9091909033,3287770.371034871,870.6146240234375
V1310,602649.9091909033,3287740.371034871,316.6734619140625
V1311,625479.9091909033,3287740.371034871,170.95025634765625
V1312,664449.9091909033,3287740.371034871,790.9137573242188
V1313,547419.9091909033,3287710.371034871,280.8384704589844
V1314,592059.9091909033,3287710.371034871,252.21275329589844
V1315,668049.9091909033,3287680.371034871,347.5257873535156
V1316,672759.9091909033,3287680.371034871,220.56857299804688
V1317,595299.9091909033,3287620.371034871,325.4173278808594
V1318,627219.9091909033,3287620.371034871,145.94091796875
V1319,567969.9091909033,3287590.371034871,601.943359375
V1320,606909.9091909033,3287530.371034871,368.1832275390625
V1321,581919.9091909033,3287500.371034871,480.0499572753906
V1322,622299.9091909033,3287500.371034871,185.70468139648438
V1323,645579.9091909033,3287500.371034871,1121.8856201171875
V1324,649389.9091909033,3287500.371034871,989.188232421875
V1325,597009.9091909033,3287410.371034871,263.2464904785156
V1326,669429.9091909033,3287410.371034871,189.4476318359375
V1327,574749.9091909033,3287350.371034871,524.5147094726562
V1328,610059.9091909033,3287350.371034871,304.2373046875
V1329,637809.9091909033,3287350.371034871,336.0465393066406
V1330,652479.9091909033,3287320.371034871,808.7490844726562
V1331,580119.9091909033,3287290.371034871,633.072509765625
V1332,675519.9091909033,3287260.371034871,654.8775634765625
V1333,600489.9091909033,3287230.371034871,282.5045166015625
V1334,577899.9091909033,3287170.371034871,502.2705383300781
V1335,617019.9091909033,3287170.371034871,182.12168884277344
V1336,545469.9091909033,3287140.371034871,245.03433227539062
V1337,634869.9091909033,3287140.371034871,365.0130310058594
V1338,589839.9091909033,3287110.371034871,402.8320617675781
V1339,587379.9091909033,3287080.371034871,447.0874328613281
V1340,552819.9091909033,3287050.371034871,359.49169921875
V1341,657819.9091909033,3287050.371034871,768.0889892578125
V1342,639699.9091909033,3287020.371034871,347.42608642578125
V1343,620229.9091909033,3286990.371034871,169.72891235351562
V1344,612669.9091909033,3286960.371034871,282.878173828125
V1345,557439.9091909033,3286930.371034871,353.62615966796875
V1346,559929.9091909033,3286930.371034871,478.6836242675781
V1347,562419.9091909033,3286930.371034871,668.1552734375
V1348,642579.9091909033,3286930.371034871,301.988525390625
V1349,654819.9091909033,3286930.371034871,610.680908203125
V1350,647499.9091909033,3286900.371034871,1148.630126953125
V1351,644979.9091909033,3285610.371034871,670.73486328125
V1352,570099.9091909033,3285580.371034871,710.8343505859375
V1353,572349.9091909033,3285580.371034871,826.8479614257812
V1354,605049.9091909033,3285580.371034871,314.5050964355469
V1355,669819.9091909033,3285580.371034871,296.28424072265625
V1356,584919.9091909033,3285550.371034871,537.43017578125
V1357,632709.9091909033,3285550.371034871,233.8483123779297
V1358,612279.9091909033,3285520.371034871,316.88824462890625
V1359,550359.9091909033,3285460.371034871,273.9677734375
V1360,582249.9091909033,3285430.371034871,596.6510620117188
V1361,614649.9091909033,3285430.371034871,204.41690063476562
V1362,675219.9091909033,3285430.371034871,455.51678466796875
V1363,562029.9091909033,3285400.371034871,634.9359130859375
V1364,589809.9091909033,3285340.371034871,356.68450927734375
V1365,651969.9091909033,3285280.371034871,675.3865356445312
V1366,650019.9091909033,3285220.371034871,830.4979248046875
V1367,601929.9091909033,3285160.371034871,285.28607177734375
V1368,625269.9091909033,3285160.371034871,168.9620819091797
V1369,543039.9091909033,3285100.371034871,254.98182678222656
V1370,659439.9091909033,3285070.371034871,626.9080200195312
V1371,558099.9091909033,3285010.371034871,564.0216064453125
V1372,594459.9091909033,3285010.371034871,251.23690795898438
V1373,622599.9091909033,3285010.371034871,163.64791870117188
V1374,630249.9091909033,3285010.371034871,230.67115783691406
V1375,654399.9091909033,3285010.371034871,793.1663208007812
V1376,565569.9091909033,3284950.371034871,436.6277160644531
V1377,647019.9091909033,3284950.371034871,1032.8997802734375
V1378,577989.9091909033,3284920.371034871,599.2916259765625
V1379,588039.9091909033,3284920.371034871,524.279052734375
V1380,596919.9091909033,3284920.371034871,256.1231689453125
V1381,672039.9091909033,3284920.371034871,260.4871520996094
V1382,547899.9091909033,3284890.371034871,350.7732849121094
V1383,656949.9091909033,3284860.371034871,699.8999633789062
V1384,619869.9091909033,3284800.371034871,181.32322692871094
V1385,662229.9091909033,3284770.371034871,999.26513671875
V1386,555489.9091909033,3284710.371034871,512.9453735351562
V1387,640509.9091909033,3284710.371034871,373.9279479980469
V1388,667569.9091909033,3284710.371034871,397.81805419921875
V1389,627909.9091909033,3284680.371034871,170.4098358154297
V1390,591999.9091909033,3284650.371034871,326.4079895019531
V1391,610269.9091909033,3284650.371034871,305.78118896484375
V1392,544899.9091909033,3284620.371034871,277.2421569824219
V1393,567939.9091909033,3284620.371034871,693.2295532226562
V1394,617409.9091909033,3284620.371034871,169.22793579101562
V1395,664539.9091909033,3284620.371034871,319.5479736328125
V1396,580359.9091909033,3284530.371034871,649.2728271484375
V1397,637149.9091909033,3284530.371034871,419.7431335449219
V1398,559719.9091909033,3284500.371034871,700.191162109375
V1399,607179.9091909033,3284500.371034871,271.3106689453125
V1400,552429.9091909033,3284440.371034871,453.21905517578125
V1401,574839.9091909033,3284440.371034871,711.72509765625
V1402,599799.9091909033,3284440.371034871,331.1439208984375
V1403,635139.9091909033,3284440.371034871,347.8581848144531
V1404,642549.9091909033,3284440.371034871,482.8604431152344
V1405,577479.9091909033,3283120.371034871,508.70098876953125
V1406,617499.9091909033,3283120.371034871,157.41189575195312
V1407,557529.9091909033,3283090.371034871,435.14556884765625
V1408,590139.9091909033,3283090.371034871,471.4261779785156
V1409,607449.9091909033,3283090.371034871,285.4757080078125
V1410,647319.9091909033,3283090.371034871,619.2081298828125
V1411,567189.9091909033,3283030.371034871,734.2086181640625
V1412,580119.9091909033,3283030.371034871,751.3668823242188
V1413,662199.9091909033,3283030.371034871,510.2452087402344
V1414,552189.9091909033,3283000.371034871,352.6875
V1415,555369.9091909033,3282970.371034871,286.7137756347656
V1416,667119.9091909033,3282970.371034871,478.4089050292969
V1417,630369.9091909033,3282940.371034871,211.69387817382812
V1418,545319.9091909033,3282910.371034871,403.98858642578125
V1419,635439.9091909033,3282910.371034871,350.7370300292969
V1420,581949.9091909033,3282760.371034871,476.990966796875
V1421,597939.9091909033,3282730.371034871,479.57855224609375
V1422,541929.9091909033,3282700.371034871,280.056884765625
V1423,660549.9091909033,3282700.371034871,915.4353637695312
V1424,594519.9091909033,3282610.371034871,513.7225341796875
V1425,656919.9091909033,3282610.371034871,981.5526123046875
V1426,651909.9091909033,3282580.371034871,738.4728393554688
V1427,569409.9091909033,3282550.371034871,538.9200439453125
V1428,611919.9091909033,3282520.371034871,233.5907440185547
V1429,621879.9091909033,3282520.371034871,199.07225036621094
V1430,649389.9091909033,3282520.371034871,622.3109741210938
V1431,640569.9091909033,3282460.371034871,633.8053588867188
V1432,627729.9091909033,3282430.371034871,205.4388885498047
V1433,572799.9091909033,3282400.371034871,496.1629943847656
V1434,619509.9091909033,3282400.371034871,140.12428283691406
V1435,586929.9091909033,3282370.371034871,428.9266052246094
V1436,665529.9091909033,3282370.371034871,498.97381591796875
V1437,585519.9091909033,3282310.371034871,477.3843688964844
V1438,599469.9091909033,3282250.371034871,480.74407958984375
V1439,655509.9091909033,3282220.371034871,964.8817138671875
V1440,624669.9091909033,3282190.371034871,198.77212524414062
V1441,644559.9091909033,3282190.371034871,906.5147094726562
V1442,564519.9091909033,3282160.371034871,704.4017333984375
V1443,614619.9091909033,3282160.371034871,187.1892852783203
V1444,642129.9091909033,3282160.371034871,1100.0228271484375
V1445,549549.9091909033,3282130.371034871,332.72998046875
V1446,560379.9091909033,3282070.371034871,378.84930419921875
V1447,575229.9091909033,3282070.371034871,638.5496826171875
V1448,605379.9091909033,3282070.371034871,263.1017761230469
V1449,632769.9091909033,3282070.371034871,245.4295654296875
V1450,637869.9091909033,3282070.371034871,566.1412353515625
V1451,562809.9091909033,3282040.371034871,505.00994873046875
V1452,592179.9091909033,3282010.371034871,691.3054809570312
V1453,547239.9091909033,3281980.371034871,248.73898315429688
V1454,602259.9091909033,3281980.371034871,259.29510498046875
V1455,609819.9091909033,3281950.371034871,304.8239440917969
V1456,669909.9091909033,3281950.371034871,414.95733642578125
V1457,672309.9091909033,3281950.371034871,619.0780029296875
V1458,675159.9091909033,3281950.371034871,633.2730102539062
V1459,572499.9091909033,3280600.371034871,685.4718017578125
V1460,665109.9091909033,3280570.371034871,650.9506225585938
V1461,599769.9091909033,3280540.371034871,518.7384643554688
V1462,672249.9091909033,3280540.371034871,744.932861328125
V1463,559689.9091909033,3280510.371034871,467.4299011230469
V1464,609699.9091909033,3280510.371034871,256.4067687988281
V1465,564639.9091909033,3280480.371034871,627.6532592773438
V1466,622359.9091909033,3280480.371034871,193.79266357421875
V1467,632859.9091909033,3280450.371034871,387.6400451660156
V1468,654549.9091909033,3280390.371034871,1021.0039672851562
V1469,546999.9091909033,3280360.371034871,383.5430908203125
V1470,594519.9091909033,3280360.371034871,509.5058288574219
V1471,576939.9091909033,3280240.371034871,502.4471740722656
V1472,659529.9091909033,3280240.371034871,665.1666259765625
V1473,580179.9091909033,3280210.371034871,673.9893798828125
V1474,663009.9091909033,3280210.371034871,836.273681640625
V1475,611919.9091909033,3280180.371034871,302.22540283203125
V1476,674409.9091909033,3280180.371034871,452.7320556640625
V1477,645429.9091909033,3280150.371034871,813.34765625
V1478,555549.9091909033,3280120.371034871,497.0345153808594
V1479,668019.9091909033,3280120.371034871,465.0931396484375
V1480,563019.9091909033,3280090.371034871,698.0862426757812
V1481,585069.9091909033,3280090.371034871,558.7512817382812
V1482,635319.9091909033,3280090.371034871,564.4503784179688
V1483,652209.9091909033,3280090.371034871,1143.338134765625
V1484,627609.9091909033,3280060.371034871,217.4250946044922
V1485,582639.9091909033,3280000.371034871,537.9614868164062
V1486,541929.9091909033,3279970.371034871,291.220703125
V1487,557919.9091909033,3279970.371034871,593.3719482421875
V1488,658059.9091909033,3279970.371034871,697.2005615234375
V1489,552669.9091909033,3279940.371034871,394.60601806640625
V1490,637839.9091909033,3279910.371034871,724.6237182617188
V1491,570339.9091909033,3279880.371034871,724.7307739257812
V1492,669999.9091909033,3279880.371034871,926.3941650390625
V1493,630549.9091909033,3279820.371034871,361.36962890625
V1494,544509.9091909033,3279760.371034871,350.81683349609375
V1495,549459.9091909033,3279760.371034871,311.2010192871094
V1496,624639.9091909033,3279760.371034871,267.7889099121094
V1497,575139.9091909033,3279700.371034871,849.065185546875
V1498,614709.9091909033,3279670.371034871,183.37869262695312
V1499,639519.9091909033,3279640.371034871,811.2283935546875
V1500,647949.9091909033,3279640.371034871,802.755126953125
V1501,587949.9091909033,3279610.371034871,818.9760131835938
V1502,602949.9091909033,3279610.371034871,419.6684265136719
V1503,592899.9091909033,3279580.371034871,825.458740234375
V1504,617439.9091909033,3279580.371034871,340.3492126464844
V1505,597879.9091909033,3279550.371034871,770.8107299804688
