site,x,y,z
V1507,590229.9091909033,3280720.371034871,854.265380859375
V1508,552609.9091909033,3280690.371034871,304.71697998046875
V1509,587319.9091909033,3280690.371034871,435.7897033691406
V1510,612309.9091909033,3280690.371034871,263.7807922363281
V1511,665079.9091909033,3280690.371034871,585.3168334960938
V1512,669999.9091909033,3280660.371034871,776.1485595703125
V1513,554799.9091909033,3279340.371034871,285.96063232421875
V1514,637299.9091909033,3279340.371034871,647.9356689453125
V1515,639879.9091909033,3279340.371034871,672.3045654296875
V1516,587739.9091909033,3279310.371034871,841.5123901367188
V1517,654699.9091909033,3279280.371034871,602.4852905273438
V1518,670359.9091909033,3279250.371034871,736.0171508789062
V1519,624639.9091909033,3279220.371034871,271.4837646484375
V1520,672099.9091909033,3279220.371034871,519.5171508789062
V1521,574569.9091909033,3279190.371034871,818.8082885742188
V1522,614589.9091909033,3279190.371034871,177.10317993164062
V1523,662889.9091909033,3279190.371034871,552.4542236328125
V1524,632949.9091909033,3279160.371034871,309.6998596191406
V1525,634539.9091909033,3279160.371034871,604.4531860351562
V1526,572229.9091909033,3279130.371034871,527.47021484375
V1527,664509.9091909033,3279130.371034871,398.8138732910156
V1528,667779.9091909033,3279130.371034871,492.1750793457031
V1529,592059.9091909033,3279100.371034871,957.268310546875
V1530,590049.9091909033,3279070.371034871,1039.8968505859375
V1531,610059.9091909033,3278950.371034871,184.4879608154297
V1532,594429.9091909033,3278920.371034871,547.8212280273438
V1533,607359.9091909033,3278920.371034871,416.3392333984375
V1534,659559.9091909033,3278890.371034871,735.23486328125
V1535,542739.9091909033,3278800.371034871,313.27783203125
V1536,616899.9091909033,3278770.371034871,383.1792297363281
V1537,557229.9091909033,3278710.371034871,420.9476318359375
V1538,577299.9091909033,3278710.371034871,481.156005859375
V1539,645459.9091909033,3278650.371034871,1025.146484375
V1540,562899.9091909033,3278620.371034871,907.8978271484375
V1541,584409.9091909033,3278590.371034871,759.8141479492188
V1542,597639.9091909033,3278590.371034871,844.436279296875
V1543,646929.9091909033,3278590.371034871,873.2152099609375
V1544,580419.9091909033,3278470.371034871,558.3766479492188
V1545,582009.9091909033,3278410.371034871,661.780517578125
V1546,565449.9091909033,3278380.371034871,749.1864624023438
V1547,622809.9091909033,3278380.371034871,376.1304626464844
V1548,600399.9091909033,3278350.371034871,587.6766357421875
V1549,630399.9091909033,3278350.371034871,413.506103515625
V1550,657909.9091909033,3278350.371034871,849.6931762695312
V1551,560379.9091909033,3278320.371034871,554.6464233398438
V1552,604599.9091909033,3278320.371034871,477.3591003417969
V1553,650379.9091909033,3278320.371034871,1034.9329833984375
V1554,547149.9091909033,3278290.371034871,396.5498962402344
V1555,552669.9091909033,3278290.371034871,356.7250061035156
V1556,567129.9091909033,3278290.371034871,875.6836547851562
V1557,570339.9091909033,3278290.371034871,773.299072265625
V1558,619779.9091909033,3278230.371034871,333.2310485839844
V1559,627369.9091909033,3278230.371034871,367.5758056640625
V1560,642279.9091909033,3278230.371034871,740.0859375
V1561,652269.9091909033,3278230.371034871,1048.3668212890625
V1562,675099.9091909033,3278230.371034871,293.5987548828125
V1563,549849.9091909033,3278200.371034871,459.20001220703125
V1564,612309.9091909033,3278200.371034871,192.89256286621094
V1565,544989.9091909033,3278170.371034871,456.19287109375
V1566,602499.9091909033,3278170.371034871,578.0885009765625
V1567,574929.9091909033,3276820.371034871,564.9766845703125
V1568,654879.9091909033,3276820.371034871,430.65411376953125
V1569,579909.9091909033,3276760.371034871,547.481201171875
V1570,587559.9091909033,3276760.371034871,924.0439453125
V1571,635289.9091909033,3276760.371034871,869.6502685546875
V1572,582849.9091909033,3276730.371034871,932.4430541992188
V1573,590379.9091909033,3276700.371034871,638.6808471679688
V1574,592059.9091909033,3276670.371034871,439.99603271484375
V1575,617229.9091909033,3276670.371034871,393.3628845214844
V1576,659559.9091909033,3276670.371034871,606.2113647460938
V1577,610389.9091909033,3276640.371034871,284.8923645019531
V1578,612039.9091909033,3276640.371034871,334.40435791015625
V1579,649539.9091909033,3276640.371034871,1096.2672119140625
V1580,557979.9091909033,3276610.371034871,365.7489013671875
V1581,562239.9091909033,3276610.371034871,964.0441284179688
V1582,565419.9091909033,3276610.371034871,962.45703125
V1583,620469.9091909033,3276610.371034871,247.05642700195312
V1584,644619.9091909033,3276520.371034871,895.6760864257812
V1585,554439.9091909033,3276460.371034871,588.7256469726562
V1586,614589.9091909033,3276430.371034871,211.5451202392578
V1587,549459.9091909033,3276400.371034871,582.786865234375
V1588,594969.9091909033,3276340.371034871,618.01708984375
V1589,606909.9091909033,3276340.371034871,615.990478515625
V1590,651909.9091909033,3276340.371034871,779.6902465820312
V1591,638049.9091909033,3276310.371034871,588.8900756835938
V1592,571959.9091909033,3276280.371034871,870.5986938476562
V1593,600339.9091909033,3276250.371034871,796.0640869140625
V1594,547929.9091909033,3276160.371034871,627.535888671875
V1595,596919.9091909033,3276130.371034871,622.92041015625
V1596,669639.9091909033,3276130.371034871,272.52880859375
V1597,626919.9091909033,3276100.371034871,301.0029296875
V1598,643059.9091909033,3276100.371034871,1135.5849609375
V1599,630549.9091909033,3276070.371034871,551.291748046875
V1600,631959.9091909033,3276010.371034871,518.0826416015625
V1601,662559.9091909033,3275950.371034871,648.3222045898438
V1602,672339.9091909033,3275950.371034871,437.9584045410156
V1603,542799.9091909033,3275890.371034871,484.1752014160156
V1604,569499.9091909033,3275890.371034871,847.8738403320312
V1605,577959.9091909033,3275890.371034871,735.771484375
V1606,584499.9091909033,3275890.371034871,959.8649291992188
V1607,657789.9091909033,3275890.371034871,692.980712890625
V1608,665409.9091909033,3275890.371034871,623.2841186523438
V1609,604539.9091909033,3275860.371034871,738.5723266601562
V1610,667659.9091909033,3275860.371034871,562.8744506835938
V1611,567759.9091909033,3275800.371034871,638.801513671875
V1612,640389.9091909033,3275800.371034871,914.716796875
V1613,552609.9091909033,3275770.371034871,493.918701171875
V1614,625359.9091909033,3275770.371034871,314.4737854003906
V1615,545229.9091909033,3275710.371034871,405.4442443847656
V1616,559929.9091909033,3275680.371034871,718.228759765625
V1617,602319.9091909033,3275680.371034871,906.7213134765625
V1618,622359.9091909033,3275680.371034871,280.1819152832031
V1619,647379.9091909033,3275680.371034871,808.4969482421875
V1620,675129.9091909033,3275680.371034871,564.3599243164062
